Year,Id,Link_ID,Active,Link_Info,From_Core,To_Core,Euc_Dist,CW_Dist,LCP_Length,Shape_Length,cw_to_Euc_Dist_Ratio,cwd_to_Path_Length_Ratio,Current_Flow_Centrality,Effective_Resistance,cwd_to_Eff_Resist_Ratio
2015,0,87,1,"""Connects_cores""",7,191,606,58608.19,2225,2225.51290883119,96.70999908447266,26.34000015258789,-1,10380.599609375,5.64592981338501
2015,0,89,1,"""Connects_cores""",7,193,1110,866286.63,13623,13623.078076512047,780.44000244140625,63.59000015258789,-1,66294.5,13.067299842834473
2015,0,90,1,"""Connects_cores""",7,196,5177,1296331.13,8724,8724.70121979681,250.39999389648437,148.58999633789062,-1,100729,12.869500160217285
2015,0,92,1,"""Connects_cores""",7,198,1830,81072.05,2225,2225.5130088291617,44.29999923706055,36.439998626708984,-1,9895.150390625,8.193110466003418
2015,0,93,1,"""Connects_cores""",7,200,4017,328264.78,7058,7058.376616590478,81.720001220703125,46.5099983215332,-1,29198.400390625,11.242600440979004
2015,0,94,1,"""Connects_cores""",7,204,2756,162148.81,3529,3529.1883290068213,58.83000183105469,45.95000076293945,-1,8223.259765625,19.718299865722656
2015,0,95,1,"""Connects_cores""",7,206,1580,46873.07,2271,2271.8376092868784,29.670000076293945,20.639999389648437,-1,6665.68017578125,7.0320000648498535
2015,0,96,1,"""Connects_cores""",7,208,1597,22578.99,2337,2337.3506996579417,14.140000343322754,9.65999984741211,-1,692.67498779296875,32.5968017578125
2015,0,97,1,"""Connects_cores""",7,209,1756,32150.3,2337,2337.350628947366,18.309999465942383,13.760000228881836,-1,1634.4000244140625,19.671100616455078
2015,0,98,1,"""Connects_cores""",7,211,803,79792.3,3417,3417.3506088879953,99.37000274658203,23.350000381469727,-1,15987.900390625,4.990809917449951
2015,0,99,1,"""Connects_cores""",7,212,727,13066.62,1191,1191.8377293473966,17.969999313354492,10.970000267028809,-1,307.9020080566406,42.437599182128906
2015,0,100,1,"""Connects_cores""",7,213,977,92466.78,3035,3035.51294807071,94.63999938964844,30.469999313354492,-1,7238.5,12.774299621582031
2015,0,101,1,"""Connects_cores""",7,214,2977,186330.78,8362,8362.052061032002,62.59000015258789,22.280000686645508,-1,7048.16015625,26.436800003051758
2015,0,102,1,"""Connects_cores""",7,216,566,22578.95,1079,1079.9999799393117,39.88999938964844,20.93000030517578,-1,1172.1199951171875,19.2632999420166
2015,0,103,1,"""Connects_cores""",7,217,601,107594.96,921,921.8376593614589,179.02999877929687,116.81999969482422,-1,10409.599609375,10.336199760437012
2015,0,104,1,"""Connects_cores""",7,218,2961,261495.11,4879,4879.188208220911,88.30999755859375,53.599998474121094,-1,37453.6015625,6.981840133666992
2015,0,105,1,"""Connects_cores""",7,219,613,329218.03,921,921.8376300729714,537.05999755859375,357.4599914550781,-1,19288.599609375,17.06800079345703
2015,0,106,1,"""Connects_cores""",7,220,1088,41131.58,2113,2113.6752594229397,37.79999923706055,19.469999313354492,-1,7668.31005859375,5.363840103149414
2015,0,108,1,"""Connects_cores""",7,223,1224,36902.05,2067,2067.3506589633475,30.149999618530273,17.850000381469727,-1,911.56201171875,40.482200622558594
2015,0,109,1,"""Connects_cores""",7,224,544,8180.06,810,810.0000099558383,15.039999961853027,10.100000381469727,-1,158.1219940185547,51.73249816894531
2015,0,110,1,"""Connects_cores""",7,225,1698,200636,5531,5531.026068306883,118.16000366210937,36.27000045776367,-1,19700.099609375,10.184499740600586
2015,0,119,1,"""Connects_cores""",9,174,3254,1121523,5372,5372.863618444961,344.6600036621094,208.77000427246094,-1,123164,9.10591983795166
2015,0,121,1,"""Connects_cores""",9,182,970,295886.81,1527,1527.3506189928453,305.0400085449219,193.77000427246094,-1,43529.19921875,6.797440052032471
2015,0,122,1,"""Connects_cores""",9,185,2320,929453.44,2989,2989.188189035161,400.6300048828125,310.9599914550781,-1,163616,5.680689811706543
2015,0,123,1,"""Connects_cores""",9,192,2679,173854.36,3035,3035.5129602059105,64.9000015258789,57.279998779296875,-1,26962.599609375,6.447969913482666
2015,0,124,1,"""Connects_cores""",9,196,6917,1784349,11193,11193.07784664936,257.9700012207031,159.4199981689453,-1,219513,8.128669738769531
2015,0,125,1,"""Connects_cores""",9,197,4570,956584.69,5773,5773.88952774925,209.32000732421875,165.6999969482422,-1,102865,9.299440383911133
2015,0,126,1,"""Connects_cores""",9,200,5396,1159481.88,6834,6834.701159195597,214.8800048828125,169.66000366210937,-1,81096.703125,14.297499656677246
2015,0,127,1,"""Connects_cores""",10,219,783,112638.6,1955,1955.5129095560537,143.86000061035156,57.619998931884766,-1,14668.7001953125,7.6788201332092285
2015,0,128,1,"""Connects_cores""",10,222,811,188459.11,2225,2225.512979541216,232.3800048828125,84.69999694824219,-1,22577.69921875,8.347129821777344
2015,0,131,1,"""Connects_cores""",11,12,1360,489711.53,3193,3193.675310072277,360.0799865722656,153.3699951171875,-1,26748.30078125,18.3080997467041
2015,0,132,1,"""Connects_cores""",11,13,1574,674823.31,1890,1889.99998989515,428.7300109863281,357.04998779296875,-1,100649,6.704730033874512
2015,0,133,1,"""Connects_cores""",11,15,7051,517035.75,20010,20010.428613813438,73.33000183105469,25.84000015258789,-1,67641.1015625,7.643819808959961
2015,0,134,1,"""Connects_cores""",12,15,8578,296174.66,17757,17757.77919443853,34.529998779296875,16.68000030517578,-1,25920.099609375,11.426400184631348
2015,0,135,1,"""Connects_cores""",12,28,26903,474253.06,29633,29633.123306817768,17.6299991607666,16,-1,23900.400390625,19.842899322509766
2015,0,136,1,"""Connects_cores""",13,15,5092,650954.31,6722,6722.8636683688965,127.83999633789062,96.839996337890625,-1,48953.8984375,13.297300338745117
2015,0,137,1,"""Connects_cores""",15,17,11784,256861.25,15616,15616.967595183038,21.799999237060547,16.450000762939453,-1,5404.740234375,47.52519989013672
2015,0,138,1,"""Connects_cores""",15,19,5009,111977.88,6341,6341.02606110545,22.360000610351563,17.65999984741211,-1,4188.7900390625,26.732799530029297
2015,0,139,1,"""Connects_cores""",15,28,28077,441343.38,30709,30709.831191658748,15.720000267028809,14.369999885559082,-1,5625.06005859375,78.46019744873047
2015,0,140,1,"""Connects_cores""",17,19,10993,245258.88,14591,14591.24037775616,22.309999465942383,16.809999465942383,-1,3771.9599609375,65.02159881591797
2015,0,141,1,"""Connects_cores""",17,25,2955,141784.38,4069,4069.1884103991483,47.97999954223633,34.849998474121094,-1,8119.14013671875,17.46299934387207
2015,0,142,1,"""Connects_cores""",19,25,7428,197179.55,9534,9534.70145904554,26.549999237060547,20.68000030517578,-1,9173.5498046875,21.494400024414063
2015,0,143,1,"""Connects_cores""",19,28,26616,401570.91,28473,28473.077925681962,15.09000015258789,14.100000381469727,-1,3687.22998046875,108.90899658203125
2015,0,144,1,"""Connects_cores""",19,31,26125,396856.84,28576,28576.967583746915,15.1899995803833,13.890000343322754,-1,4368.89990234375,90.83689880371094
2015,0,145,1,"""Connects_cores""",19,46,33548,505937.25,36159,36159.44805762345,15.079999923706055,13.989999771118164,-1,4304.85009765625,117.5270004272461
2015,0,146,1,"""Connects_cores""",22,33,16213,277781.78,17684,17684.31818343659,17.1299991607666,15.710000038146973,-1,13572.7001953125,20.46619987487793
2015,0,147,1,"""Connects_cores""",22,36,13323,312164.03,17256,17256.15579287488,23.43000030517578,18.09000015258789,-1,10030.2001953125,31.122400283813477
2015,0,148,1,"""Connects_cores""",24,28,19106,293466.41,20334,20334.701287730342,15.359999656677246,14.430000305175781,-1,2761.1201171875,106.28500366210937
2015,0,149,1,"""Connects_cores""",24,29,4939,77893.73,5503,5503.8895870532,15.770000457763672,14.149999618530273,-1,2385.81005859375,32.648799896240234
2015,0,150,1,"""Connects_cores""",24,34,11842,191175.02,12693,12693.292213675599,16.139999389648438,15.0600004196167,-1,2495.72998046875,76.600799560546875
2015,0,151,1,"""Connects_cores""",24,38,12726,199056.09,14163,14163.077957905745,15.640000343322754,14.050000190734863,-1,2446.97998046875,81.347503662109375
2015,0,152,1,"""Connects_cores""",24,44,13419,232332.36,15335,15335.727297338843,17.309999465942383,15.149999618530273,-1,2634.929931640625,88.17400360107422
2015,0,153,1,"""Connects_cores""",28,31,2261,64407.07,2561,2561.025969186479,28.489999771118164,25.149999618530273,-1,2057.2099609375,31.308000564575195
2015,0,154,1,"""Connects_cores""",28,34,9997,172337.69,11285,11285.727276853739,17.239999771118164,15.270000457763672,-1,2489.6298828125,69.222198486328125
2015,0,155,1,"""Connects_cores""",28,45,10860,196227.41,12990,12990.42843562645,18.06999969482422,15.109999656677246,-1,2210.47998046875,88.77130126953125
2015,0,156,1,"""Connects_cores""",29,35,6385,102946.75,7262,7262.863779047557,16.1200008392334,14.180000305175781,-1,2373.159912109375,43.37950134277344
2015,0,157,1,"""Connects_cores""",29,36,9431,145185.98,10355,10355.941655438783,15.390000343322754,14.020000457763672,-1,3260.030029296875,44.535099029541016
2015,0,158,1,"""Connects_cores""",29,38,8713,136920.81,9673,9673.675289708524,15.710000038146973,14.149999618530273,-1,3124.860107421875,43.81660079956055
2015,0,159,1,"""Connects_cores""",29,44,11703,195710.95,13576,13576.753305345253,16.719999313354492,14.420000076293945,-1,3523.10009765625,55.55070114135742
2015,0,160,1,"""Connects_cores""",31,45,11557,207926.02,14024,14024.10384439733,17.989999771118164,14.829999923706055,-1,3053.64990234375,68.09110260009766
2015,0,161,1,"""Connects_cores""",31,46,9396,172439.45,11667,11667.564937667845,18.350000381469727,14.779999732971191,-1,3270.860107421875,52.71989822387695
2015,0,162,1,"""Connects_cores""",33,36,22426,376911.53,24357,24357.564885538453,16.809999465942383,15.470000267028809,-1,5046.6201171875,74.68589782714844
2015,0,163,1,"""Connects_cores""",33,55,15601,416127.09,17580,17580.42842536942,26.670000076293945,23.670000076293945,-1,8879.9404296875,46.86149978637695
2015,0,164,1,"""Connects_cores""",33,68,23969,490152.22,35029,35029.83138212919,20.450000762939453,13.989999771118164,-1,6196.8798828125,79.0967025756836
2015,0,165,1,"""Connects_cores""",33,70,19838,448352.13,21322,21322.052066754983,22.600000381469727,21.030000686645508,-1,10368.099609375,43.243499755859375
2015,0,166,1,"""Connects_cores""",34,44,10335,162847.91,11370,11370.428615718693,15.760000228881836,14.319999694824219,-1,2810.679931640625,57.938899993896484
2015,0,167,1,"""Connects_cores""",34,45,7204,106907.68,7571,7571.240287437275,14.84000015258789,14.119999885559082,-1,1909.1199951171875,55.99850082397461
2015,0,168,1,"""Connects_cores""",35,36,2555,48167.05,3351,3351.837659936761,18.850000381469727,14.369999885559082,-1,1402.8299560546875,34.335601806640625
2015,0,169,1,"""Connects_cores""",35,38,2311,39035.74,2831,2831.025939169953,16.889999389648438,13.789999961853027,-1,1258.219970703125,31.024599075317383
2015,0,170,1,"""Connects_cores""",35,39,1993,39378.39,2719,2719.1883190509716,19.760000228881836,14.479999542236328,-1,1527.31005859375,25.782899856567383
2015,0,171,1,"""Connects_cores""",35,40,1098,21990.57,1573,1573.675319450947,20.030000686645508,13.979999542236328,-1,644.28802490234375,34.13159942626953
2015,0,172,1,"""Connects_cores""",35,42,2249,37809.45,2700,2699.9999998491257,16.809999465942383,14,-1,1528.469970703125,24.7367000579834
2015,0,173,1,"""Connects_cores""",36,39,2661,45095.74,3259,3259.1883590214784,16.950000762939453,13.84000015258789,-1,2014.72998046875,22.382999420166016
2015,0,175,1,"""Connects_cores""",36,68,19656,319846.06,21445,21445.12993189047,16.270000457763672,14.90999984741211,-1,4372.419921875,73.15080261230469
2015,0,176,1,"""Connects_cores""",38,42,2321,43531.21,2923,2923.6753693762003,18.760000228881836,14.890000343322754,-1,2056.5400390625,21.167200088500977
2015,0,177,1,"""Connects_cores""",38,43,1260,26139.45,1685,1685.512939570698,20.75,15.510000228881836,-1,1239.56005859375,21.087600708007812
2015,0,178,1,"""Connects_cores""",38,44,4982,84118.47,5801,5801.0260382946235,16.8799991607666,14.5,-1,2282.3798828125,36.85559844970703
2015,0,179,1,"""Connects_cores""",39,40,710,17695.38,1303,1303.67527875505,24.920000076293945,13.579999923706055,-1,1326.1800537109375,13.343099594116211
2015,0,180,1,"""Connects_cores""",39,51,5888,87470.88,6545,6545.513028586785,14.859999656677246,13.359999656677246,-1,2232.5400390625,39.179901123046875
2015,0,181,1,"""Connects_cores""",40,42,830,16258.77,1145,1145.5129996005714,19.59000015258789,14.199999809265137,-1,1304.7099609375,12.461600303649902
2015,0,182,1,"""Connects_cores""",40,51,4816,70991.12,5353,5353.67529923884,14.739999771118164,13.260000228881836,-1,1431.949951171875,49.576698303222656
2015,0,183,1,"""Connects_cores""",42,43,3695,67042.43,4161,4161.8375991820285,18.139999389648438,16.110000610351563,-1,2109.800048828125,31.77669906616211
2015,0,184,1,"""Connects_cores""",42,51,5218,86330.21,6136,6136.538998649524,16.540000915527344,14.069999694824219,-1,2253.179931640625,38.31480026245117
2015,0,185,1,"""Connects_cores""",43,44,2698,49056.43,3305,3305.512888767323,18.18000030517578,14.84000015258789,-1,1742.280029296875,28.156400680541992
2015,0,186,1,"""Connects_cores""",43,51,7844,119493.94,8334,8334.915596935567,15.229999542236328,14.34000015258789,-1,1983.469970703125,60.24480056762695
2015,0,187,1,"""Connects_cores""",43,54,7184,119309.83,8296,8296.538917108734,16.610000610351563,14.380000114440918,-1,3234.31005859375,36.88880157470703
2015,0,188,1,"""Connects_cores""",44,45,11074,171057.11,12068,12068.590905554951,15.449999809265137,14.170000076293945,-1,2197.760009765625,77.8324966430664
2015,0,189,1,"""Connects_cores""",44,54,7409,115550.36,7783,7783.675299813899,15.600000381469727,14.850000381469727,-1,3368.06005859375,34.307701110839844
2015,0,190,1,"""Connects_cores""",45,46,1358,40648.48,1955,1955.5129388453192,29.93000030517578,20.790000915527344,-1,1034.0699462890625,39.30939865112305
2015,0,191,1,"""Connects_cores""",45,47,671,15402.24,1079,1079.9999799393117,22.950000762939453,14.270000457763672,-1,732.6920166015625,21.021400451660156
2015,0,192,1,"""Connects_cores""",45,54,10531,164526.91,11312,11312.863599532233,15.619999885559082,14.539999961853027,-1,2870.60009765625,57.31439971923828
2015,0,193,1,"""Connects_cores""",45,59,4141,73469.19,4740,4740.214348268666,17.739999771118164,15.5,-1,1124.1800537109375,65.35350036621094
2015,0,194,1,"""Connects_cores""",45,62,736,16121.02,921,921.837659364093,21.899999618530273,17.5,-1,798.4329833984375,20.190799713134766
2015,0,195,1,"""Connects_cores""",46,47,1090,28645.88,1731,1731.8376693167518,26.280000686645508,16.549999237060547,-1,1688.260009765625,16.96769905090332
2015,0,197,1,"""Connects_cores""",51,68,13547,226232.41,14536,14536.967544533936,16.700000762939453,15.5600004196167,-1,3183.090087890625,71.0730972290039
2015,0,198,1,"""Connects_cores""",54,59,6243,99988.16,6853,6853.8896369782115,16.020000457763672,14.59000015258789,-1,2788.89990234375,35.85219955444336
2015,0,199,1,"""Connects_cores""",54,64,3751,92764.32,6136,6136.538998650069,24.729999542236328,15.119999885559082,-1,2914.659912109375,31.826799392700195
2015,0,200,1,"""Connects_cores""",55,65,7072,209551.14,13781,13781.240326380092,29.6299991607666,15.210000038146973,-1,10530.400390625,19.899599075317383
2015,0,201,1,"""Connects_cores""",55,68,9454,191064.52,13175,13175.72736674816,20.209999084472656,14.5,-1,7806.009765625,24.476600646972656
2015,0,202,1,"""Connects_cores""",55,70,6599,175490.52,8427,8427.56502714051,26.59000015258789,20.81999969482422,-1,6585.5498046875,26.64780044555664
2015,0,203,1,"""Connects_cores""",55,72,6929,115659.61,7849,7849.188278053327,16.690000534057617,14.739999771118164,-1,5539.60986328125,20.878700256347656
2015,0,204,1,"""Connects_cores""",55,73,7521,121792.78,8389,8389.1883180232835,16.190000534057617,14.520000457763672,-1,5658.0400390625,21.52560043334961
2015,0,205,1,"""Connects_cores""",59,62,3198,52068.24,3351,3351.8375892248728,16.280000686645508,15.539999961853027,-1,1472.780029296875,35.353599548339844
